Date,Year,Month,Day,Temp_Avg,Temp_Max,Temp_Min,Humidity,Rainfall,Wind_Speed
2016-01-01,2016,1,1,24.69,35.19,17.96,43.88,0.0,3.35
2016-01-02,2016,1,2,24.24,34.88,17.24,42.78,0.0,3.19
2016-01-03,2016,1,3,23.41,33.84,15.97,42.65,0.0,3.01
2016-01-04,2016,1,4,23.51,34.15,16.16,44.5,0.0,3.55
2016-01-05,2016,1,5,23.54,33.54,16.36,45.7,0.0,3.02
2016-01-06,2016,1,6,23.87,33.51,16.91,48.46,0.0,2.86
2016-01-07,2016,1,7,24.08,33.88,17.39,50.03,0.0,2.95
2016-01-08,2016,1,8,24.08,33.24,17.66,49.12,0.0,2.75
2016-01-09,2016,1,9,23.91,33.54,17.3,45.1,0.0,3.33
2016-01-10,2016,1,10,23.69,33.53,16.74,41.57,0.0,3.14
2016-01-11,2016,1,11,23.52,33.41,16.2,45.53,0.0,3.09
2016-01-12,2016,1,12,23.21,32.05,17.39,50.97,0.0,2.37
2016-01-13,2016,1,13,22.75,31.65,16.27,56.02,0.0,2.27
2016-01-14,2016,1,14,22.2,29.94,17.21,59.57,0.1,2.41
2016-01-15,2016,1,15,22.24,30.72,15.27,60.04,0.0,2.54
2016-01-16,2016,1,16,22.87,29.75,18.74,58.84,0.07,1.96
2016-01-17,2016,1,17,22.58,28.95,17.27,61.98,0.09,2.12
2016-01-18,2016,1,18,21.95,28.51,16.27,60.48,0.0,2.15
2016-01-19,2016,1,19,21.51,29.11,15.61,52.32,0.0,2.78
2016-01-20,2016,1,20,21.01,30.53,13.04,39.64,0.0,3.53
2016-01-21,2016,1,21,21.9,31.97,13.98,38.01,0.0,4.17
2016-01-22,2016,1,22,22.49,32.98,14.21,28.37,0.0,4.15
2016-01-23,2016,1,23,23.71,33.68,16.05,30.36,0.0,3.91
2016-01-24,2016,1,24,24.6,34.06,17.71,35.47,0.0,3.29
2016-01-25,2016,1,25,23.93,33.0,17.22,36.37,0.0,2.74
2016-01-26,2016,1,26,22.91,32.04,16.75,39.22,0.0,2.41
2016-01-27,2016,1,27,22.48,32.27,15.33,49.15,0.0,2.41
2016-01-28,2016,1,28,24.89,36.79,15.74,40.94,0.0,3.26
2016-01-29,2016,1,29,26.09,37.42,17.87,37.69,0.0,3.08
2016-01-30,2016,1,30,26.34,37.5,17.88,35.81,0.03,2.83
2016-01-31,2016,1,31,26.03,36.41,18.36,39.43,0.09,3.07
2016-02-01,2016,2,1,25.89,36.02,18.24,39.02,0.0,3.17
2016-02-02,2016,2,2,25.29,35.3,17.88,37.56,0.0,3.07
2016-02-03,2016,2,3,25.23,36.6,16.91,37.03,0.0,3.2
2016-02-04,2016,2,4,24.8,35.8,15.93,39.75,0.0,2.78
2016-02-05,2016,2,5,24.58,34.48,17.15,48.58,0.64,2.55
2016-02-06,2016,2,6,23.15,30.0,18.8,57.23,0.0,2.44
2016-02-07,2016,2,7,22.67,30.11,16.61,61.05,0.0,2.55
2016-02-08,2016,2,8,23.67,33.58,15.2,51.94,0.0,2.63
2016-02-09,2016,2,9,25.29,34.63,17.7,46.57,0.0,2.42
2016-02-10,2016,2,10,25.19,32.45,19.88,56.95,0.0,2.23
2016-02-11,2016,2,11,23.99,31.35,18.39,59.14,0.0,2.67
2016-02-12,2016,2,12,22.68,30.33,16.67,64.57,0.0,2.72
2016-02-13,2016,2,13,22.85,31.88,15.88,60.03,0.0,3.15
2016-02-14,2016,2,14,24.26,33.86,15.98,43.4,0.0,2.8
2016-02-15,2016,2,15,25.19,33.96,18.35,37.62,0.0,2.8
2016-02-16,2016,2,16,26.31,36.68,19.02,42.97,0.0,2.46
2016-02-17,2016,2,17,26.55,34.72,20.49,51.67,1.46,2.45
2016-02-18,2016,2,18,27.49,37.39,19.64,54.96,0.0,3.1
2016-02-19,2016,2,19,26.8,34.37,21.24,64.73,0.0,2.94
2016-02-20,2016,2,20,27.08,34.0,22.26,59.9,0.0,3.17
2016-02-21,2016,2,21,28.7,36.04,23.4,44.73,0.0,3.17
2016-02-22,2016,2,22,27.28,36.07,21.07,36.93,2.48,3.28
2016-02-23,2016,2,23,27.02,36.11,20.42,35.05,3.79,2.47
2016-02-24,2016,2,24,25.7,34.23,19.18,62.31,8.72,2.64
2016-02-25,2016,2,25,25.62,34.07,19.52,60.61,0.0,1.79
2016-02-26,2016,2,26,26.22,34.27,20.67,53.8,0.0,1.86
2016-02-27,2016,2,27,27.78,38.77,19.62,48.0,0.34,2.88
2016-02-28,2016,2,28,28.19,37.07,21.98,50.57,0.78,2.39
2016-02-29,2016,2,29,28.4,36.98,22.31,56.06,1.65,2.18
2016-03-01,2016,3,1,29.55,38.27,23.93,52.26,1.2,2.16
2016-03-02,2016,3,2,29.42,37.83,23.49,55.02,0.58,2.64
2016-03-03,2016,3,3,29.82,38.24,23.83,50.37,0.06,2.91
2016-03-04,2016,3,4,29.59,37.21,23.79,49.0,1.61,1.98
2016-03-05,2016,3,5,28.78,37.23,22.37,45.91,0.07,3.08
2016-03-06,2016,3,6,27.38,35.88,20.42,45.45,0.0,3.09
2016-03-07,2016,3,7,27.52,36.93,19.51,42.29,0.0,2.79
2016-03-08,2016,3,8,28.37,38.17,20.89,39.46,0.0,3.14
2016-03-09,2016,3,9,28.27,37.96,20.99,44.57,0.06,3.04
2016-03-10,2016,3,10,29.77,40.46,20.86,35.53,0.0,3.46
2016-03-11,2016,3,11,30.3,40.94,22.66,33.31,0.09,2.79
2016-03-12,2016,3,12,28.11,36.22,22.41,53.31,0.03,2.75
2016-03-13,2016,3,13,26.23,33.58,21.36,59.14,0.0,3.28
2016-03-14,2016,3,14,26.4,34.13,20.12,59.98,0.01,3.39
2016-03-15,2016,3,15,26.93,35.53,19.58,53.9,0.0,2.82
2016-03-16,2016,3,16,27.39,35.7,20.93,56.22,0.01,2.28
2016-03-17,2016,3,17,28.12,36.38,21.69,50.28,0.0,2.34
2016-03-18,2016,3,18,29.17,38.42,21.9,53.61,0.0,2.86
2016-03-19,2016,3,19,29.94,39.03,22.27,50.12,0.0,3.37
2016-03-20,2016,3,20,30.78,40.07,23.4,38.11,0.0,3.97
2016-03-21,2016,3,21,30.17,39.08,23.26,37.06,0.0,3.65
2016-03-22,2016,3,22,29.69,40.3,21.35,37.3,0.0,3.23
2016-03-23,2016,3,23,31.19,42.68,21.95,34.15,0.01,2.42
2016-03-24,2016,3,24,30.87,41.3,23.16,44.12,0.01,2.19
2016-03-25,2016,3,25,29.88,40.09,23.71,59.55,0.03,2.85
2016-03-26,2016,3,26,30.31,39.14,23.57,52.14,0.01,2.71
2016-03-27,2016,3,27,30.7,40.92,23.62,48.2,0.07,2.58
2016-03-28,2016,3,28,30.72,40.62,22.76,49.42,0.12,2.57
2016-03-29,2016,3,29,29.8,39.31,22.1,47.86,0.06,2.47
2016-03-30,2016,3,30,30.01,39.56,23.74,51.76,0.0,2.4
2016-03-31,2016,3,31,29.77,39.01,23.09,53.22,0.0,2.59
2016-04-01,2016,4,1,29.08,38.21,22.0,56.07,0.0,2.82
2016-04-02,2016,4,2,29.42,38.92,23.2,59.82,0.0,2.71
2016-04-03,2016,4,3,29.86,37.73,23.86,60.28,0.04,2.95
2016-04-04,2016,4,4,30.85,38.64,24.6,55.98,0.04,3.09
2016-04-05,2016,4,5,31.1,39.11,25.96,53.29,0.37,2.89
2016-04-06,2016,4,6,30.41,38.77,24.24,48.41,0.05,2.86
2016-04-07,2016,4,7,30.15,38.72,23.26,52.17,0.21,3.5
2016-04-08,2016,4,8,30.53,39.75,22.72,43.73,0.0,3.86
2016-04-09,2016,4,9,30.58,39.98,23.29,45.12,0.0,3.67
2016-04-10,2016,4,10,30.98,39.96,23.93,51.01,0.07,3.52
2016-04-11,2016,4,11,31.41,40.09,24.57,50.39,0.0,3.87
2016-04-12,2016,4,12,30.95,40.06,23.27,51.53,0.0,3.68
2016-04-13,2016,4,13,30.36,39.16,23.44,55.77,0.0,2.98
2016-04-14,2016,4,14,30.38,39.84,23.22,53.47,0.0,2.87
2016-04-15,2016,4,15,30.29,40.24,22.48,52.86,0.0,3.24
2016-04-16,2016,4,16,29.86,38.93,23.1,60.49,0.0,3.24
2016-04-17,2016,4,17,29.5,37.63,23.0,58.39,0.0,2.96
2016-04-18,2016,4,18,30.99,40.3,24.44,58.92,0.07,3.56
2016-04-19,2016,4,19,31.03,40.37,24.28,59.6,0.04,3.62
2016-04-20,2016,4,20,31.61,39.37,26.41,54.77,0.17,3.51
2016-04-21,2016,4,21,30.83,38.47,25.89,55.87,0.0,2.87
2016-04-22,2016,4,22,29.15,36.24,24.4,57.73,0.0,3.2
2016-04-23,2016,4,23,28.86,36.3,23.34,62.48,0.02,3.22
2016-04-24,2016,4,24,29.0,35.92,24.21,63.08,0.29,3.03
2016-04-25,2016,4,25,29.6,37.81,23.56,55.48,0.0,2.57
2016-04-26,2016,4,26,31.14,40.15,23.98,48.28,0.0,2.86
2016-04-27,2016,4,27,32.5,41.66,24.91,40.77,0.03,3.65
2016-04-28,2016,4,28,32.65,40.9,26.43,45.71,0.11,2.78
2016-04-29,2016,4,29,31.47,38.39,26.23,50.02,0.06,2.63
2016-04-30,2016,4,30,31.08,39.45,24.91,53.11,0.04,2.71
2016-05-01,2016,5,1,31.7,40.37,25.41,49.99,0.06,2.52
2016-05-02,2016,5,2,31.21,40.05,25.62,56.81,0.0,3.03
2016-05-03,2016,5,3,31.11,39.63,24.75,56.06,0.01,2.92
2016-05-04,2016,5,4,30.52,37.91,24.68,58.32,0.03,2.59
2016-05-05,2016,5,5,31.02,38.85,25.4,58.31,0.03,3.15
2016-05-06,2016,5,6,30.4,37.65,24.36,58.5,0.43,3.19
2016-05-07,2016,5,7,30.53,37.55,25.46,58.24,0.21,2.81
2016-05-08,2016,5,8,30.92,38.09,25.97,59.83,0.72,2.87
2016-05-09,2016,5,9,31.22,38.74,25.83,57.68,1.43,2.54
2016-05-10,2016,5,10,31.79,38.66,26.45,56.6,1.67,2.38
2016-05-11,2016,5,11,31.7,38.61,26.77,56.54,0.91,2.86
2016-05-12,2016,5,12,31.66,38.54,26.69,56.98,0.84,3.23
2016-05-13,2016,5,13,31.35,37.87,26.87,64.17,1.07,3.14
2016-05-14,2016,5,14,31.67,37.96,27.8,62.21,0.46,3.29
2016-05-15,2016,5,15,32.24,38.78,27.74,59.97,0.22,3.28
2016-05-16,2016,5,16,32.14,39.81,26.83,60.91,0.04,2.95
2016-05-17,2016,5,17,31.69,38.23,27.15,64.58,0.02,2.98
2016-05-18,2016,5,18,31.21,36.28,27.82,67.41,0.04,3.13
2016-05-19,2016,5,19,31.64,37.03,28.31,65.98,0.1,4.21
2016-05-20,2016,5,20,30.61,34.83,28.13,70.43,0.11,5.17
2016-05-21,2016,5,21,31.32,36.48,27.81,65.51,0.04,5.72
2016-05-22,2016,5,22,31.79,37.3,28.44,62.87,0.01,5.21
2016-05-23,2016,5,23,31.44,36.88,28.29,65.07,0.2,5.4
2016-05-24,2016,5,24,31.54,37.22,27.7,65.27,0.09,4.64
2016-05-25,2016,5,25,31.77,37.13,28.06,63.38,0.04,5.24
2016-05-26,2016,5,26,31.49,36.94,27.81,67.19,0.14,4.57
2016-05-27,2016,5,27,31.85,37.4,27.92,65.75,0.06,4.19
2016-05-28,2016,5,28,31.74,37.16,27.94,65.08,0.02,4.41
2016-05-29,2016,5,29,32.07,37.62,28.16,61.11,0.04,4.34
2016-05-30,2016,5,30,32.05,38.01,27.97,58.81,0.05,3.97
2016-05-31,2016,5,31,31.85,38.04,27.51,60.93,0.2,3.76
2016-06-01,2016,6,1,32.09,38.81,27.35,59.22,0.34,3.88
2016-06-02,2016,6,2,32.12,38.5,27.9,58.78,0.4,4.11
2016-06-03,2016,6,3,32.4,39.19,28.18,59.08,0.36,4.64
2016-06-04,2016,6,4,31.41,36.89,28.43,66.81,9.8,4.27
2016-06-05,2016,6,5,30.18,34.6,27.53,75.22,12.1,3.51
2016-06-06,2016,6,6,29.85,33.59,27.16,73.88,6.96,3.14
2016-06-07,2016,6,7,30.66,35.55,27.33,71.24,0.75,3.67
2016-06-08,2016,6,8,30.79,35.2,28.0,71.98,0.88,3.9
2016-06-09,2016,6,9,30.01,33.05,28.04,74.69,0.99,4.04
2016-06-10,2016,6,10,30.25,34.0,27.71,73.96,3.64,4.11
2016-06-11,2016,6,11,28.85,30.64,27.57,82.83,13.07,4.67
2016-06-12,2016,6,12,28.91,31.38,27.39,83.46,6.71,5.26
2016-06-13,2016,6,13,29.43,32.76,27.27,79.3,3.13,5.27
2016-06-14,2016,6,14,29.86,34.12,27.07,74.04,1.64,5.44
2016-06-15,2016,6,15,29.98,33.91,27.05,71.89,1.43,6.29
2016-06-16,2016,6,16,30.1,34.55,27.05,70.37,0.81,5.57
2016-06-17,2016,6,17,29.77,34.04,26.64,71.49,1.33,4.81
2016-06-18,2016,6,18,29.78,33.96,26.88,71.97,2.28,5.1
2016-06-19,2016,6,19,29.16,32.16,27.18,75.49,9.21,5.03
2016-06-20,2016,6,20,27.51,30.43,26.06,82.95,37.97,3.44
2016-06-21,2016,6,21,27.52,29.85,26.0,85.78,36.66,3.79
2016-06-22,2016,6,22,27.7,31.37,25.61,82.59,7.87,4.51
2016-06-23,2016,6,23,27.66,31.81,25.27,81.31,13.95,4.77
2016-06-24,2016,6,24,27.74,30.26,25.91,84.1,39.02,4.85
2016-06-25,2016,6,25,26.87,29.06,25.78,89.63,111.53,4.94
2016-06-26,2016,6,26,27.07,29.77,25.32,87.11,54.01,5.33
2016-06-27,2016,6,27,27.01,29.33,25.44,88.8,31.93,5.2
2016-06-28,2016,6,28,27.33,29.7,25.84,90.28,62.57,4.86
2016-06-29,2016,6,29,27.17,29.17,25.76,88.72,26.47,4.98
2016-06-30,2016,6,30,27.11,29.27,25.79,89.82,31.45,4.8
2016-07-01,2016,7,1,27.17,29.15,25.77,90.08,36.93,5.78
2016-07-02,2016,7,2,26.86,28.07,25.96,92.15,128.26,6.76
2016-07-03,2016,7,3,26.87,28.75,25.76,91.76,65.26,6.47
2016-07-04,2016,7,4,27.06,29.02,25.77,90.83,41.15,5.89
2016-07-05,2016,7,5,26.83,28.31,25.64,91.3,24.75,5.06
2016-07-06,2016,7,6,26.88,28.97,25.7,90.52,13.58,5.05
2016-07-07,2016,7,7,27.0,29.2,25.38,88.67,9.68,5.21
2016-07-08,2016,7,8,26.91,29.23,25.54,89.76,20.44,5.37
2016-07-09,2016,7,9,26.62,27.89,25.64,90.8,31.68,6.43
2016-07-10,2016,7,10,26.52,27.6,25.78,92.01,77.64,6.9
2016-07-11,2016,7,11,26.45,27.56,25.7,92.24,36.84,6.46
2016-07-12,2016,7,12,26.34,28.03,25.3,91.38,17.5,5.79
2016-07-13,2016,7,13,26.56,28.89,25.04,90.36,17.97,5.91
2016-07-14,2016,7,14,26.51,29.08,24.77,90.39,14.79,5.03
2016-07-15,2016,7,15,26.43,28.88,24.58,90.54,12.28,4.42
2016-07-16,2016,7,16,26.34,28.78,24.55,90.43,13.67,5.16
2016-07-17,2016,7,17,26.34,28.53,24.64,89.97,11.73,4.38
2016-07-18,2016,7,18,26.17,28.31,24.69,90.62,32.44,4.96
2016-07-19,2016,7,19,25.91,27.63,24.7,91.23,48.21,4.86
2016-07-20,2016,7,20,25.82,27.84,24.55,91.87,31.25,4.43
2016-07-21,2016,7,21,25.57,27.4,24.6,92.45,16.1,4.04
2016-07-22,2016,7,22,25.8,27.91,24.67,91.7,19.22,4.84
2016-07-23,2016,7,23,25.86,27.86,24.44,91.92,14.78,4.01
2016-07-24,2016,7,24,26.02,28.46,24.27,91.08,6.46,3.57
2016-07-25,2016,7,25,26.02,28.57,24.3,90.75,6.51,3.09
2016-07-26,2016,7,26,26.04,28.76,24.23,90.47,19.35,2.76
2016-07-27,2016,7,27,25.68,27.7,24.03,91.14,16.23,2.82
2016-07-28,2016,7,28,25.68,27.71,24.13,92.43,24.9,3.69
2016-07-29,2016,7,29,25.55,26.99,24.1,91.31,67.7,4.21
2016-07-30,2016,7,30,25.76,27.47,24.4,92.2,30.6,4.53
2016-07-31,2016,7,31,25.66,26.77,24.86,93.82,86.28,5.57
2016-08-01,2016,8,1,25.59,26.54,24.89,94.24,91.18,6.84
2016-08-02,2016,8,2,25.48,26.54,24.8,93.28,93.79,7.3
2016-08-03,2016,8,3,25.65,26.87,24.73,93.44,80.67,6.62
2016-08-04,2016,8,4,25.93,27.53,24.78,92.26,25.15,6.46
2016-08-05,2016,8,5,25.92,27.02,25.19,93.81,56.18,7.05
2016-08-06,2016,8,6,25.96,27.56,24.9,92.0,32.1,6.81
2016-08-07,2016,8,7,25.78,27.24,24.72,91.23,17.22,6.46
2016-08-08,2016,8,8,26.03,27.92,24.68,90.55,16.04,6.6
2016-08-09,2016,8,9,25.95,27.73,24.79,91.25,19.44,6.36
2016-08-10,2016,8,10,26.01,27.86,24.83,90.32,24.0,6.45
2016-08-11,2016,8,11,25.78,27.34,24.59,91.37,19.82,5.2
2016-08-12,2016,8,12,25.99,28.28,24.35,91.22,10.97,4.84
2016-08-13,2016,8,13,26.01,28.4,24.46,89.93,4.17,4.99
2016-08-14,2016,8,14,25.73,27.94,24.22,89.24,2.62,5.15
2016-08-15,2016,8,15,25.75,28.04,24.19,89.55,3.32,5.54
2016-08-16,2016,8,16,25.78,28.31,24.15,89.77,2.05,5.39
2016-08-17,2016,8,17,26.0,28.77,24.18,88.82,2.96,5.18
2016-08-18,2016,8,18,25.91,28.84,23.86,88.27,5.06,4.37
2016-08-19,2016,8,19,25.95,29.04,23.41,87.9,2.2,3.68
2016-08-20,2016,8,20,25.56,28.06,23.79,91.07,3.33,3.96
2016-08-21,2016,8,21,26.21,29.1,24.42,89.47,4.9,4.95
2016-08-22,2016,8,22,26.2,28.91,24.2,89.3,10.29,4.65
2016-08-23,2016,8,23,26.2,28.59,24.52,90.69,24.4,4.19
2016-08-24,2016,8,24,26.28,29.07,24.29,89.73,12.21,4.24
2016-08-25,2016,8,25,26.0,29.24,23.69,86.71,6.8,3.2
2016-08-26,2016,8,26,25.72,28.63,23.65,90.43,22.13,3.13
2016-08-27,2016,8,27,25.59,28.08,24.18,91.89,56.14,3.4
2016-08-28,2016,8,28,25.94,28.48,24.08,91.72,34.32,3.72
2016-08-29,2016,8,29,26.07,28.81,24.11,91.38,9.21,3.49
2016-08-30,2016,8,30,26.0,28.61,24.34,91.27,9.05,3.15
2016-08-31,2016,8,31,25.73,28.28,23.85,90.21,3.91,2.91
2016-09-01,2016,9,1,25.81,28.47,23.81,90.11,7.54,3.54
2016-09-02,2016,9,2,25.56,28.21,23.64,90.23,7.44,3.09
2016-09-03,2016,9,3,25.24,27.89,23.34,89.49,8.67,3.21
2016-09-04,2016,9,4,25.31,28.34,23.15,87.22,2.44,3.42
2016-09-05,2016,9,5,25.16,28.32,23.04,86.76,1.03,3.41
2016-09-06,2016,9,6,25.17,28.27,22.79,87.5,1.64,3.45
2016-09-07,2016,9,7,25.11,28.39,22.6,87.38,3.22,3.33
2016-09-08,2016,9,8,25.11,28.54,22.56,87.76,2.34,2.81
2016-09-09,2016,9,9,25.3,28.61,22.61,87.48,3.53,2.43
2016-09-10,2016,9,10,25.39,28.26,23.11,87.74,4.17,2.19
2016-09-11,2016,9,11,25.54,28.61,23.39,87.67,5.55,2.44
2016-09-12,2016,9,12,25.87,29.41,23.03,85.33,1.1,1.92
2016-09-13,2016,9,13,26.48,30.28,23.75,83.2,1.4,1.52
2016-09-14,2016,9,14,26.33,29.74,24.02,85.54,9.14,1.98
2016-09-15,2016,9,15,25.84,28.52,24.04,91.38,31.53,3.25
2016-09-16,2016,9,16,25.92,27.28,24.98,94.27,60.5,4.46
2016-09-17,2016,9,17,25.93,26.7,25.36,95.26,110.96,4.35
2016-09-18,2016,9,18,25.77,27.07,24.79,93.56,31.31,5.24
2016-09-19,2016,9,19,25.42,27.4,24.17,91.17,17.23,4.98
2016-09-20,2016,9,20,25.56,27.59,24.12,90.91,41.94,5.28
2016-09-21,2016,9,21,25.54,27.65,24.23,92.51,84.9,4.35
2016-09-22,2016,9,22,25.78,27.48,24.92,93.15,62.73,5.06
2016-09-23,2016,9,23,25.86,27.54,24.83,94.52,46.91,4.0
2016-09-24,2016,9,24,26.0,27.69,25.05,93.57,41.01,4.71
2016-09-25,2016,9,25,25.67,27.4,24.64,93.55,9.39,3.7
2016-09-26,2016,9,26,25.68,27.92,24.1,92.1,5.64,4.04
2016-09-27,2016,9,27,25.9,29.34,23.75,90.44,1.89,3.74
2016-09-28,2016,9,28,25.91,29.69,23.25,90.83,0.52,3.55
2016-09-29,2016,9,29,25.58,29.12,23.18,89.79,0.29,3.34
2016-09-30,2016,9,30,24.93,28.79,22.26,89.59,0.63,3.08
2016-10-01,2016,10,1,24.69,27.04,22.56,90.94,20.82,3.28
2016-10-02,2016,10,2,25.07,27.72,23.08,91.98,17.78,3.18
2016-10-03,2016,10,3,25.79,28.52,23.98,92.81,12.59,3.35
2016-10-04,2016,10,4,25.67,27.5,24.35,92.38,25.48,4.65
2016-10-05,2016,10,5,25.33,27.86,23.47,90.46,12.05,4.35
2016-10-06,2016,10,6,25.14,28.08,22.91,91.03,4.14,3.93
2016-10-07,2016,10,7,25.65,29.08,23.25,90.81,1.46,3.09
2016-10-08,2016,10,8,25.96,29.67,23.32,89.82,0.26,2.74
2016-10-09,2016,10,9,26.54,30.83,23.54,87.57,2.15,1.92
2016-10-10,2016,10,10,26.21,30.39,23.25,88.42,2.21,2.47
2016-10-11,2016,10,11,26.12,30.43,23.16,87.87,0.65,2.13
2016-10-12,2016,10,12,25.35,29.87,21.99,87.83,0.72,2.43
2016-10-13,2016,10,13,24.6,30.5,19.96,82.71,0.0,2.33
2016-10-14,2016,10,14,25.43,31.86,20.26,77.75,0.17,2.39
2016-10-15,2016,10,15,26.07,31.75,20.96,73.23,0.01,2.21
2016-10-16,2016,10,16,25.91,31.57,20.65,69.65,0.0,2.19
2016-10-17,2016,10,17,25.79,31.48,20.68,70.09,0.0,2.2
2016-10-18,2016,10,18,25.24,31.85,20.08,69.67,0.0,2.84
2016-10-19,2016,10,19,24.98,32.1,19.32,70.42,0.0,2.79
2016-10-20,2016,10,20,24.84,31.9,19.31,70.78,0.0,2.66
2016-10-21,2016,10,21,24.73,31.66,18.97,71.83,0.0,2.66
2016-10-22,2016,10,22,24.58,31.51,19.24,73.67,0.0,2.61
2016-10-23,2016,10,23,24.42,30.93,19.31,75.73,0.0,2.68
2016-10-24,2016,10,24,23.86,29.5,19.48,75.38,0.0,2.63
2016-10-25,2016,10,25,23.0,29.24,18.24,75.79,0.0,2.71
2016-10-26,2016,10,26,23.35,30.51,17.44,70.27,0.0,2.82
2016-10-27,2016,10,27,23.98,31.22,18.42,70.2,0.0,3.4
2016-10-28,2016,10,28,24.07,31.44,17.72,66.2,0.0,3.08
2016-10-29,2016,10,29,23.77,31.62,17.16,60.64,0.0,2.64
2016-10-30,2016,10,30,23.27,31.04,16.65,63.31,0.0,3.07
2016-10-31,2016,10,31,24.89,31.35,19.98,76.33,0.0,3.97
2016-11-01,2016,11,1,23.84,31.08,18.58,67.59,0.0,4.11
2016-11-02,2016,11,2,23.26,31.08,17.08,62.54,0.0,3.77
2016-11-03,2016,11,3,22.79,30.19,17.15,66.7,0.0,3.95
2016-11-04,2016,11,4,22.83,29.2,16.68,66.73,0.0,2.86
2016-11-05,2016,11,5,23.15,30.02,17.24,68.04,0.0,2.7
2016-11-06,2016,11,6,23.05,29.73,16.66,62.84,0.0,2.82
2016-11-07,2016,11,7,22.82,30.59,16.87,64.08,0.0,3.23
2016-11-08,2016,11,8,22.58,30.92,16.15,63.17,0.0,3.24
2016-11-09,2016,11,9,22.31,30.12,16.04,62.14,0.0,3.28
2016-11-10,2016,11,10,22.21,30.1,15.71,60.28,0.0,3.25
2016-11-11,2016,11,11,22.07,30.69,15.04,58.83,0.0,3.01
2016-11-12,2016,11,12,21.86,30.44,15.12,61.58,0.0,3.44
2016-11-13,2016,11,13,22.36,30.53,16.03,61.3,0.0,3.74
2016-11-14,2016,11,14,23.28,31.03,17.02,65.57,0.0,3.25
2016-11-15,2016,11,15,24.58,32.58,18.7,68.49,0.0,3.0
2016-11-16,2016,11,16,25.01,32.66,19.66,73.81,0.0,3.57
2016-11-17,2016,11,17,24.01,30.85,18.82,66.66,0.0,4.44
2016-11-18,2016,11,18,22.61,30.03,16.72,61.88,0.0,4.25
2016-11-19,2016,11,19,23.22,30.82,16.93,54.49,0.0,3.62
2016-11-20,2016,11,20,22.65,31.24,16.09,55.38,0.05,3.54
2016-11-21,2016,11,21,22.37,31.19,15.29,54.94,0.0,3.37
2016-11-22,2016,11,22,22.48,31.05,15.24,56.51,0.0,3.46
2016-11-23,2016,11,23,22.77,31.59,15.81,56.41,0.0,3.32
2016-11-24,2016,11,24,23.03,31.26,16.72,55.9,0.0,3.62
2016-11-25,2016,11,25,22.7,31.17,15.56,55.34,0.0,4.1
2016-11-26,2016,11,26,23.01,32.3,16.15,55.24,0.0,3.47
2016-11-27,2016,11,27,23.4,32.44,16.08,55.35,0.0,3.23
2016-11-28,2016,11,28,23.6,33.43,16.55,56.82,0.01,3.14
2016-11-29,2016,11,29,23.58,32.31,16.73,57.47,0.02,2.64
2016-11-30,2016,11,30,23.35,32.05,16.56,58.3,0.0,2.64
2016-12-01,2016,12,1,23.05,31.9,16.63,58.54,0.01,2.73
2016-12-02,2016,12,2,23.38,31.87,17.33,60.21,0.0,3.58
2016-12-03,2016,12,3,23.73,31.91,17.01,62.12,0.0,4.49
2016-12-04,2016,12,4,25.69,32.56,19.49,68.14,0.0,3.91
2016-12-05,2016,12,5,25.32,32.06,20.7,68.52,0.0,3.2
2016-12-06,2016,12,6,23.52,31.14,17.86,57.42,0.0,3.55
2016-12-07,2016,12,7,22.68,31.07,15.6,55.83,0.0,3.81
2016-12-08,2016,12,8,22.76,30.83,16.13,51.26,0.0,3.22
2016-12-09,2016,12,9,22.12,30.81,15.03,53.45,0.0,2.8
2016-12-10,2016,12,10,21.24,30.53,13.75,51.58,0.0,2.96
2016-12-11,2016,12,11,21.38,31.29,13.48,54.53,0.0,3.24
2016-12-12,2016,12,12,22.26,32.07,15.35,53.29,0.0,3.38
2016-12-13,2016,12,13,22.77,32.77,15.67,52.88,0.0,3.65
2016-12-14,2016,12,14,24.06,32.51,16.54,56.69,0.0,4.07
2016-12-15,2016,12,15,25.71,33.11,19.57,66.54,0.01,3.14
2016-12-16,2016,12,16,25.76,32.89,20.36,60.79,0.0,3.64
2016-12-17,2016,12,17,25.39,33.18,19.73,61.69,0.0,2.76
2016-12-18,2016,12,18,24.01,32.66,18.32,57.16,0.0,2.98
2016-12-19,2016,12,19,23.17,32.2,16.29,55.49,0.0,2.62
2016-12-20,2016,12,20,23.45,32.65,15.93,49.64,0.0,3.48
2016-12-21,2016,12,21,23.15,32.8,16.09,47.26,0.01,3.22
2016-12-22,2016,12,22,22.8,33.18,15.98,49.86,0.0,2.96
2016-12-23,2016,12,23,22.82,33.86,15.13,48.55,0.0,2.93
2016-12-24,2016,12,24,23.21,33.58,15.48,48.43,0.0,2.61
2016-12-25,2016,12,25,22.99,32.8,15.67,48.29,0.0,2.73
2016-12-26,2016,12,26,23.05,33.58,15.74,47.4,0.0,3.27
2016-12-27,2016,12,27,22.64,32.87,14.93,41.22,0.0,3.86
2016-12-28,2016,12,28,22.32,32.97,14.43,42.33,0.0,4.11
2016-12-29,2016,12,29,22.98,33.38,15.46,43.57,0.0,3.33
2016-12-30,2016,12,30,23.31,33.49,16.14,45.88,0.0,3.27
2016-12-31,2016,12,31,23.19,32.67,15.89,51.53,0.0,2.61
2017-01-01,2017,1,1,23.05,32.24,16.25,55.22,0.0,2.43
